id	subid	left_index	right_index	F	F_entropy	F_enthalpy	F_freedna	Ffree_bound	Ffree_unbound
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	3	10	992.1848016275096	961.0554501530048	31.129351474504855	864.2611610391862	884.8876056268821	770.5706240387176
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	3	11	1123.2820943539582	1086.4565119851916	36.825582368766675	978.0465151483328	998.9903865941561	656.467843071444
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	3	12	1248.2304420379737	1207.3896386862539	40.840803351719885	1091.7801663294154	1112.4006404094966	543.0575892561042
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	3	13	1397.2184455006409	1353.3568640871372	43.86158141350368	1226.6255296903337	1248.478208653931	406.9800210116699
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	4	4	73.83914341266325	73.08896717467528	0.7501762379879789	56.46654802533975	57.29147928444431	1598.1667503811566
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	4	5	201.64899777390107	195.9994396408042	5.649558133096871	167.74168343907587	171.2937647435166	1484.1644649220857
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	4	6	330.52991262805335	320.04037109342283	10.489541534630519	278.89462837669043	283.77809439321095	1371.68013527239
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	4	7	468.45321305806164	453.54281861353445	14.9103944445272	398.9757968911417	407.74354827969523	1247.7146813859058
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	4	8	595.5521770321266	575.6162428141829	19.93593421794366	510.0070413476935	521.4554304450312	1134.00279922057
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	4	9	724.2812875404559	699.5695344637032	24.711753076752597	620.8891442931091	636.3081248090178	1019.150104856583
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	4	10	859.2868279645406	831.6469819207905	27.639846043750197	743.8886528377661	761.8061769173576	893.6520527482432
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	4	11	990.5929630764399	957.1610950246443	33.43186805179567	857.6740069469129	875.9089578846317	779.5492717809686
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	4	12	1115.7775215522634	1078.1439454077636	37.63357614449986	971.4076581279954	989.319211699972	666.139017965629
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	4	13	1264.782530848564	1224.2370164844488	40.54551436411518	1106.2530214889139	1125.3967799444067	530.0614497211948
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	5	5	71.9388652763113	70.74459015093471	1.1942751253765989	55.638114501456414	57.20545496276229	1598.2527747028382
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	5	6	200.804736112506	194.89342619414987	5.911309918356134	166.79105943907098	169.6897846124565	1485.768445053146
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	5	7	338.734926709668	328.4371974103225	10.297729299345496	286.8722279535221	293.65523849894043	1361.8029911666604
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	5	8	465.92248297835346	450.5634052964632	15.359077681890248	397.90347241007385	407.3671206642762	1248.0911090013244
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	5	9	594.7275770548072	574.5710513837719	20.156525671035354	508.78557535548947	522.2198150282627	1133.2384146373383
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	5	10	729.8524491577713	706.7122532894593	23.140195868311984	631.7850839001466	647.7178671366021	1007.7403625289979
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	5	11	861.5180070737572	832.6250262019768	28.892980871780445	745.5704380092934	761.820648103876	893.6375815617239
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	5	12	986.8484268973061	953.7467583636297	33.101668533676346	859.3040891903761	875.2309019192164	780.2273277463833
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	5	13	1135.8701817690794	1099.915552303933	35.95462946514643	994.1494525512943	1011.3084701636509	644.1497595019492
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	6	6	73.74260465767888	72.47429528962866	1.2683093680502247	55.63702091227974	56.796830496309994	1598.661399169291
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	6	7	211.73331738945078	206.09241497965232	5.640902409798448	175.71818942673087	180.762284382794	1474.6959452828082
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	6	8	338.91747006118175	328.26754703869506	10.649923022486677	286.7494338832825	294.47416654812974	1360.9840631174707
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	6	9	467.81223171142375	452.32249112993605	15.489740581487691	397.63153682869824	409.3268609121162	1246.1313687534844
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	6	10	602.8420365228246	584.5355549555477	18.306481567276936	520.6310453733554	534.8249130204556	1120.633316645145
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	6	11	734.6740448271566	710.515477211592	24.158567615564586	634.4163994825022	648.9276939877293	1006.530535677871
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	6	12	860.091746986342	831.7266083246943	28.365138661647613	748.150050663585	762.3379478030695	893.1202818625306
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	6	13	1009.4840714274375	978.1664371091706	31.317634318266865	882.9954140245034	898.4155160475041	757.0427136180961
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	7	7	72.65535649711063	71.48754369441991	1.1678128026907229	54.71194949019204	56.180749163444304	1599.2774805021565
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	7	8	199.84397400856082	193.7635732247277	6.080400783833102	165.74319394674365	169.89263132877994	1485.5655983368224
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	7	9	328.7765314415834	317.8592092459767	10.917322195606747	276.6252968921593	284.7453256927663	1370.7129039728338
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	7	10	463.87630616013837	450.1112997333281	13.765006426810274	399.62480543681613	410.2433778011051	1245.2148518644947
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	7	11	595.7873648263771	576.1446323183148	19.642732508062306	513.4101595459631	524.3461587683789	1131.1120708972207
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	7	12	721.3233729902522	697.4135872533689	23.909785736883403	627.1438107270461	637.7564125837187	1017.7018170818802
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	7	13	871.3924098320402	844.6096652763465	26.78274455569372	761.9891740879646	773.8339808281528	881.6242488374457
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	8	8	72.85834044106959	71.62727178386041	1.231068657209184	56.50200768494963	56.572029758496285	1598.8861999071044
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	8	9	201.82895360951483	195.83708151367375	5.991872095841074	167.38411063036529	171.42472412248242	1484.0335055431196
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	8	10	337.0125346089977	328.1304108727174	8.882123736280345	290.38361917502215	296.9227762308215	1358.5354534347784
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	8	11	468.8814700884463	454.2080215679114	14.673448520534937	404.16897328416917	411.0255571980954	1244.4326724675043
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	8	12	594.48698961178	575.5533264458711	18.933663165908904	517.9026244652523	524.4358110134351	1131.022418652164
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	8	13	744.5752307083164	722.8005703355484	21.77466037276799	652.7479878261706	660.5133792578695	994.9448504077294
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	9	9	73.68840369992203	72.8667535012482	0.8216501986738323	56.197804134350775	57.19110741128166	1598.2671222543188
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	9	10	208.8705541990715	205.2076371177422	3.6629170813293253	179.1973126790076	182.68915951962083	1472.769070145981
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	9	11	340.91338836706166	331.34226215696265	9.571126210098988	292.9826667881545	296.79194048689453	1358.666289178705
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	9	12	466.6116772044158	452.737214614869	13.87446258954681	406.7163179692375	410.2021943022344	1245.2560353633648
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	9	13	616.7448190402657	600.0588961597746	16.685922880491187	541.5616813301558	546.2797625466687	1109.1784671189303
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	10	10	70.90418921243288	70.10815468027144	0.796034532161449	57.50919263345287	56.60401604237366	1598.854213623227
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	10	11	202.8818970883592	196.36753150887	6.514365579489206	171.29454674259966	170.70679700964746	1484.7514326559544
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	10	12	328.4867177797358	317.82207077071854	10.664647009017258	285.0281979236828	284.1170508249876	1371.341178840612
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	10	13	478.752874707018	465.20634558096316	13.546529126054832	419.87356128460135	420.19461906942195	1235.2636105961776
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	11	11	87.0797483938323	85.40668401187159	1.6730643819607107	68.7259330046922	68.50492605295804	1586.9533036126422
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	11	12	212.82234328890505	206.97132027857873	5.8510230103263225	182.4595841857751	181.91517986829814	1473.5430497973034
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	11	13	363.09374317269817	354.39547027273005	8.698272899968092	317.30494754669354	317.9927481127324	1337.4654815528675
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	12	12	58.105290081311274	57.66459975285559	0.44069032845568773	46.93830821693386	45.75780425723926	1609.7004254083627
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	12	13	208.18893375434516	205.40755739922378	2.7813763551213837	181.78367157785226	181.8353725016733	1473.6228571639285
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2032	0	13	13	71.2672806149069	70.89491764151771	0.3723629733891807	55.730904713148135	56.0690585050434	1599.3891711605577
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	0	70.23807932236072	69.83605198602153	0.40202733633918614	54.545511121340255	55.03338580754139	1599.1303429423335
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	1	203.66363419856955	201.2283270197826	2.4353071787869545	177.36549863779368	179.4304290382732	1474.7332997116005
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	2	356.6430817817385	348.8155923121594	7.827489469579052	311.4064066151786	314.51201507152956	1339.6517136783434
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	3	469.3858595864075	456.75787599959784	12.627983586809668	410.96244257686305	416.21079113972735	1237.9529376101457
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	4	607.6616985380226	591.4888452761019	16.17285326192073	532.564925395083	540.467153748101	1113.6965750017712
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	5	736.3048160698359	714.2727338353764	22.032082234459487	643.8729323721604	653.4732179436604	1000.6905108062111
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	6	864.4954228843555	836.5377430494317	27.957679834923837	753.4716914426649	766.6628601349785	887.5008686148922
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	7	1002.5034412853557	970.5241662822291	31.9792750031267	874.9853453431631	891.1505539954803	763.0131747543901
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	8	1131.0565831724055	1092.6981765913838	38.35840658102171	986.7036907929445	1006.8506609444609	647.3130678054096
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	9	1258.5635979760075	1216.6135282702892	41.95006970571829	1098.3845473892884	1120.72548877264	533.4382399772308
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	10	1395.075220177364	1349.4484352619768	45.626784915387034	1222.6523109423815	1245.6040814350802	408.5596473147908
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	11	1526.8381586544083	1474.5986635289144	52.23949512549387	1336.8646318191195	1359.9927072143805	294.1710215354905
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	12	1649.529406750385	1593.3436587081826	56.185748042202384	1448.7688816778782	1472.6735987989641	181.49012995090777
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	0	13	1801.4337393564729	1741.1738292163427	60.25991014013025	1586.0013741379266	1608.7838393554425	45.379889394431245
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	1	1	55.09036474403443	54.70875525816214	0.3816094858722909	43.860590908146065	44.91026803720624	1609.2534607126686
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	1	2	207.79505520287816	202.58986612635962	5.205189076518539	177.901498885531	179.9918540704623	1474.1718746794118
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	1	3	320.52869182073687	310.57019459999265	9.958497220744231	277.45753484721536	281.69063013866014	1372.4730986112127
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	1	4	458.9064207814161	445.3591972589919	13.547223522424163	399.060017665435	405.9469927470335	1248.2167360028393
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	1	5	587.5812522379871	568.2151925723065	19.36605966568056	510.36802464251247	518.9530569425929	1135.2106718072787
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	1	6	715.8507464663811	690.5331193091224	25.31762715725875	619.9667837130173	632.1426991339113	1022.0210296159602
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	1	7	854.5671775578585	825.2680220064531	29.2991555514054	741.4804376135157	756.6303929944133	897.5333357554573
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	1	8	983.475881837647	947.7153969312321	35.7604849064148	853.1987830632972	872.330499943394	781.8332288064769
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	1	9	1110.9463921022877	1071.7091881407057	39.23720396158197	964.8796396596412	986.205327771573	667.9584009782976
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	1	10	1247.644247315752	1204.6730348979563	42.97121241779565	1089.1474032127344	1111.0839204340132	543.0798083158577
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	1	11	1379.4137092403678	1329.9746518139186	49.4390574264492	1203.3597240894724	1225.4725462133135	428.6911825365577
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	1	12	1502.1166388982408	1448.784883345802	53.33175555243893	1315.2639739482306	1338.153437797897	316.0102909519746
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	1	13	1654.1865874418247	1596.7724599899364	57.414127451888334	1452.496466408279	1474.2636783543744	179.90005039549828
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	2	2	85.27663996281893	83.67962793357052	1.5970120292484236	66.9556728605923	68.42005477647021	1585.7436739734044
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	2	3	198.24104754212414	191.77388711214894	6.467160429975202	166.51170882227655	170.11883084466785	1484.0448979052053
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	2	4	336.5228720061713	326.6233323831176	9.899539623053737	288.1141916404963	294.37519345304116	1359.788535296832
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	2	5	465.17907914348314	449.54089381429526	15.638185329187884	399.4221986175738	407.3812576486007	1246.7824711012722
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	2	6	593.545177786321	571.9303118857144	21.61486590060657	509.0209576880787	520.5708998399191	1133.592828909953
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	2	7	732.3659735436765	706.7225672212379	25.643406322438658	630.534611588577	645.058593700421	1009.1051350494505
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	2	8	861.3653562117587	829.2634368128101	32.101919398948546	742.2529570383585	760.7587006494018	893.405028100469
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	2	9	989.0537470627212	953.401021444846	35.65272561787517	853.9338136347026	874.633528477581	779.5302002722901
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	2	10	1125.9521876566737	1086.415497999319	39.53668965735467	978.2015771877956	999.5121211400211	654.6516076098502
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	2	11	1258.0484100146527	1211.900219186873	46.1481908277796	1092.413898064534	1113.9007469193216	540.2629818305502
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	2	12	1380.951277131324	1330.856858712952	50.09441841837205	1204.318147923292	1226.5816385039047	427.5820902459669
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	2	13	1533.0741828780187	1478.907313340231	54.16686953778783	1341.5506403833401	1362.6918790603818	291.47184968949045
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	3	3	70.04149148105198	69.02871098107741	1.0127804999745744	56.46654802533975	57.29147928444431	1596.87224946543
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	3	4	208.10504838462532	204.00718630000532	4.097862084619991	178.06903084355946	181.5478418928176	1472.6158868570565
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	3	5	336.9386511015504	326.96724516830227	9.971405933248143	289.37703782063693	294.55390608837695	1359.6098226614959
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	3	6	465.2675482798421	449.4003105210173	15.86723775882485	398.9757968911417	407.74354827969523	1246.420180470178
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	3	7	604.1382177465164	584.2512558801363	19.886961866380073	520.4894507916399	532.2312421401973	1121.932486609675
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	3	8	733.2394986703944	706.865919346358	26.373579324036335	632.2077962414216	647.9313490891781	1006.2323796606937
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	3	9	861.3190056051246	831.397376376507	29.9216292286176	743.8886528377661	761.8061769173576	892.3575518325142
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	3	10	998.3133772909075	964.5164743559355	33.79690293497202	868.1564163908592	886.6847695797978	767.478959170074
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	3	11	1130.639468788844	1090.2798107922142	40.35965799662974	982.3687372675973	1001.0733953590981	653.0903333907737
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	3	12	1253.7658544466979	1209.4194148558406	44.34643959085723	1094.2729871263555	1113.7542869436816	540.4094418061907
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	3	13	1405.9438240530253	1357.6257669899956	48.31805706302986	1231.505479586404	1249.8645275001586	404.2992012497142
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	4	4	72.76688213134935	72.08141885472907	0.6854632766202783	55.48305246199352	56.68372041689719	1597.4800083329771
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	4	5	201.6710515618826	195.10244768773083	6.568603874151774	166.79105943907098	169.6897846124565	1484.4739441374168
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	4	6	330.11646743201	317.57704433260426	12.539423099405722	276.38981850957566	282.87942680377444	1371.284301946098
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	4	7	469.1026224717682	452.46773166023684	16.634890811531392	397.90347241007373	407.3671206642762	1246.7966080855963
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	4	8	598.1588356787686	575.1544191534499	23.00441652531865	509.6218178598554	523.067227613257	1131.0965011366147
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	4	9	726.3799939447615	699.7496690384316	26.63032490632986	621.3026744562	636.9420554414361	1017.2216733084352
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	4	10	863.4477566290296	832.9865334520775	30.461223176952068	745.5704380092932	761.820648103876	892.3430806459949
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	4	11	995.9006164180478	958.8627854420208	37.037830976027	859.7827588860314	876.2092738831764	777.9544548666945
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	4	12	1119.275633612332	1078.052410837333	41.22322277499921	971.6870087447895	988.8901654677596	665.2735632821112
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	4	13	1271.5252884102576	1226.3796030981869	45.14568531207078	1108.919501204838	1125.0004060242368	529.1633227256348
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	5	5	73.05809404172206	70.88808086213616	2.1700131795858866	55.79208295174263	57.318565042175095	1596.8451637076994
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	5	6	201.07418064900796	193.44862229147225	7.625558357535704	165.39084202224723	170.508207233493	1483.6555215163798
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	5	7	340.05524326337184	328.3806507814045	11.674592481967327	286.90449592274535	294.9959010939948	1359.1678276558778
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	5	8	469.23223615622516	451.11852498894245	18.11371116728272	398.6228413725272	410.69600804297545	1243.4677207068971
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	5	9	597.504627796695	575.7670640822222	21.737563714472763	510.30369796887175	524.5708358711545	1129.5928928787175
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	5	10	734.7392762428549	709.0611832485995	25.67809299425542	634.5714615219651	649.4494285335943	1004.7143002162771
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	5	11	867.5432850176771	835.3262317863037	32.21705323137352	748.7837823987034	763.8380543128947	890.3256744369767
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	5	12	991.0796357361759	954.6646193755967	36.415016360579166	860.6880322574616	876.518945897478	777.6447828523933
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	5	13	1143.2882618321153	1103.0650193428849	40.223242489230515	997.9205247175099	1012.6291864539552	641.5345422959164
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	6	6	72.7673992877019	71.49493991308975	1.2724593746121577	54.71194949019204	56.180749163444304	1597.9829795864296
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	6	7	211.78887164263713	206.50892169135352	5.279949951283616	176.22560339069014	180.668443023946	1473.4952857259268
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	6	8	340.8610024033369	329.2964681428439	11.564534260493025	287.9439488404719	296.36854997292653	1357.7951787769452
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	6	9	469.29416331665084	453.9936718438924	15.300491472758422	399.62480543681613	410.2433778011051	1243.920350948766
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	6	10	606.35453124204	587.357778511148	18.996752730891977	523.8925689899095	535.1219704635448	1119.041758286326
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	6	11	739.3043788768811	713.6921559545754	25.612222922305758	638.1048898666481	649.5105962428448	1004.6531325070256
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	6	12	862.975573472559	833.118772440303	29.856801032255937	750.0091397254064	762.1914878274276	891.9722409224423
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	6	13	1015.5004822614343	981.7803901587899	33.720092102644315	887.2416321854548	898.3017283839049	755.8620003659651
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	7	7	73.78357392575766	72.69349736342807	1.0900765623295978	56.02333798929415	55.5936577945363	1598.5700709553378
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	7	8	202.8674818864692	195.58050001174837	7.286981874720827	167.74168343907587	171.2937647435166	1482.8699640063555
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	7	9	331.32735440665596	320.3191799407249	11.008174465931061	279.4225400354202	285.1685925716955	1368.995136178176
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	7	10	468.55102387749946	453.7209487748332	14.830075102666301	403.69030358851353	410.0471852341353	1244.1165435157357
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	7	11	601.604587567044	580.1072105289619	21.497377038082043	517.9026244652521	524.4358110134353	1129.7279177364353
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	7	12	725.3402611977218	699.596420848928	25.74384034879376	629.8068743240104	637.1167025980183	1017.047026151852
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	7	13	878.5893475219367	849.0090026486746	29.580344873262092	767.0393667840585	773.2269431544953	880.9367855953749
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	8	8	73.13622497254603	71.71155120194366	1.4246737706023678	56.55537694306136	57.06014803231585	1597.1035807175579
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	8	9	201.56012950433427	196.56816551585945	4.9919639884748195	168.2362335394056	170.93497586049472	1483.2287528893771
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	8	10	338.84714106512513	330.0082337748778	8.838907290247324	292.503997092499	295.8135685229344	1358.3501602269366
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	8	11	471.87821388685785	456.4395034745713	15.438710412286545	406.7163179692376	410.2021943022346	1243.9615344476363
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	8	12	595.7573759661493	575.9995589075058	19.75781705864351	518.620567827996	522.8830858868175	1131.280642863053
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	8	13	749.0359778324646	725.4585800588986	23.577397773565906	655.853060288044	658.9933264432941	995.1704023065757
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	9	9	74.63177267759308	74.04274383552368	0.5890288420694029	57.50919263345287	56.60401604237366	1597.5597127075
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	9	10	211.89858698689977	207.53640982977365	4.362177157126122	181.77695618654616	181.48260870481357	1472.6811200450588
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	9	11	345.1360148251674	334.02044979475204	11.115565030415407	295.9892770632847	295.8712344841136	1358.2924942657573
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	9	12	469.04783056946667	453.6314963208484	15.416334248618297	407.8935269220433	408.5521260686968	1245.6116026811742
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	9	13	622.3271093070523	603.168822727018	19.158286580034282	545.1260193820915	544.6623666251733	1109.5013621246972
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	10	10	70.61468543434992	69.31868390493267	1.2960015294172476	56.74589864213414	56.8624330522329	1597.301295697641
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	10	11	203.73221644235818	195.94205199779998	7.790164444558198	170.9582195188725	171.251058831533	1482.912669918339
chr10:63519400-63523401|ENST00000373758.5|+|63521401|pos:2043	0	10	12	327.52119323181614	315.61460250632143	11.906590725494683	282.862469377631	283.93195041611614	1370.2317783337553
